age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
34.0,Private,178615.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
55.0,Private,102058.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
27.0,Private,177398.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,64.0,United-States,<=50K
38.0,Private,293475.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
32.0,Private,121634.0,10th,6.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,Mexico,<=50K
21.0,Private,174907.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,194247.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,326334.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
31.0,Private,427474.0,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,2179.0,35.0,Mexico,<=50K
25.0,Private,207965.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K
20.0,Private,194247.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,25.0,United-States,<=50K
41.0,Private,228847.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
41.0,Private,150755.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,Canada,>50K
63.0,Private,67903.0,9th,5.0,Separated,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Private,380922.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,80.0,United-States,>50K
29.0,Private,206250.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
40.0,Private,254167.0,10th,6.0,Separated,Transport-moving,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
46.0,Local-gov,274200.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23.0,Private,37894.0,HS-grad,9.0,Separated,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
52.0,Self-emp-not-inc,135716.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
55.0,Private,26716.0,10th,6.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
38.0,Private,107303.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,State-gov,122660.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
25.0,Private,197036.0,10th,6.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Self-emp-not-inc,182474.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,36.0,United-States,<=50K
32.0,State-gov,481096.0,5th-6th,3.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K
53.0,Private,172962.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
29.0,Private,131712.0,11th,7.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Self-emp-not-inc,96524.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
69.0,,628797.0,Some-college,10.0,Widowed,,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
29.0,Self-emp-not-inc,33798.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
42.0,Private,388725.0,Masters,14.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50K
54.0,Self-emp-not-inc,199741.0,HS-grad,9.0,Widowed,Craft-repair,Not-in-family,White,Male,0.0,2001.0,35.0,United-States,<=50K
25.0,,182810.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0.0,1564.0,37.0,United-States,>50K
22.0,,182387.0,Some-college,10.0,Never-married,,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,12.0,Thailand,<=50K
55.0,Private,224655.0,HS-grad,9.0,Separated,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
55.0,Private,124137.0,HS-grad,9.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,Poland,<=50K
38.0,Private,292570.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,50.0,United-States,<=50K
46.0,Local-gov,313635.0,Prof-school,15.0,Separated,Prof-specialty,Not-in-family,Black,Male,4650.0,0.0,40.0,United-States,<=50K
31.0,Local-gov,102130.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
42.0,Private,234508.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
34.0,Private,231238.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Private,152234.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,40.0,Japan,>50K
23.0,Private,201680.0,12th,8.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,213002.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1408.0,36.0,United-States,<=50K
34.0,Private,424988.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
23.0,Private,228724.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
53.0,Private,182186.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Dominican-Republic,<=50K
53.0,Private,231472.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
34.0,Private,144798.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Private,145139.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
36.0,Private,252231.0,Preschool,1.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
33.0,Private,255004.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
61.0,Private,90051.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3456.0,0.0,44.0,Canada,<=50K
43.0,State-gov,598995.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,3103.0,0.0,40.0,United-States,>50K
36.0,Local-gov,188798.0,11th,7.0,Separated,Prof-specialty,Unmarried,Other,Female,0.0,0.0,30.0,United-States,<=50K
49.0,Self-emp-inc,191277.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
43.0,Self-emp-not-inc,138872.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
65.0,Self-emp-not-inc,111916.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,10.0,United-States,>50K
53.0,Private,346871.0,HS-grad,9.0,Divorced,Prof-specialty,Not-in-family,White,Male,4787.0,0.0,46.0,United-States,>50K
33.0,Private,213226.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
35.0,Private,188243.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,48.0,United-States,<=50K
23.0,,192028.0,Some-college,10.0,Never-married,,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
21.0,Private,184568.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Self-emp-not-inc,241055.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
61.0,Private,227332.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
50.0,Self-emp-inc,240374.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
38.0,Private,154641.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,299353.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
33.0,Private,207201.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
33.0,Private,477106.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,210922.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,55.0,,<=50K
27.0,Private,210867.0,7th-8th,4.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,50.0,,<=50K
45.0,State-gov,185797.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,3325.0,0.0,60.0,United-States,<=50K
33.0,Private,120420.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
62.0,Private,159822.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
22.0,Private,175883.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
17.0,Private,317702.0,9th,5.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
21.0,State-gov,96483.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,12.0,United-States,<=50K
33.0,Private,177727.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
44.0,Private,103233.0,Bachelors,13.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
45.0,Local-gov,160173.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,50.0,United-States,>50K
44.0,Private,569761.0,Assoc-voc,11.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Private,170214.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
46.0,Private,171199.0,Bachelors,13.0,Divorced,Machine-op-inspct,Unmarried,Other,Female,0.0,0.0,40.0,Puerto-Rico,<=50K
26.0,Private,101027.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
33.0,Private,269605.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,32.0,United-States,<=50K
45.0,Private,175600.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
25.0,Private,216583.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K
26.0,Private,208881.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50K
77.0,,185426.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,15.0,United-States,<=50K
20.0,Private,143964.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
50.0,Self-emp-not-inc,42402.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,30.0,United-States,>50K
62.0,,263374.0,Assoc-voc,11.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,Canada,<=50K
41.0,Private,287037.0,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
58.0,Private,33350.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
40.0,State-gov,91949.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,248990.0,11th,7.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
26.0,State-gov,272986.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,8.0,United-States,<=50K
20.0,Private,132053.0,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,1719.0,40.0,United-States,<=50K
52.0,Self-emp-inc,90363.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,35.0,United-States,>50K
31.0,Private,377374.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,Japan,<=50K
43.0,Private,290660.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
23.0,Self-emp-not-inc,289116.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K
56.0,Local-gov,435836.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,127601.0,Some-college,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
28.0,Private,190525.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
42.0,Private,167357.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,213.0,40.0,United-States,<=50K
28.0,Local-gov,168065.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Private,190525.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,46.0,United-States,>50K
49.0,Private,185859.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K
37.0,Private,343721.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
18.0,Self-emp-inc,357223.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,16.0,United-States,<=50K
39.0,Private,252445.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
23.0,Private,24395.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
39.0,Private,111000.0,Masters,14.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
39.0,Private,24106.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,Philippines,>50K
29.0,Private,663394.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Private,282678.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K
41.0,Private,221947.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,56.0,United-States,>50K
29.0,Private,199116.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
50.0,Private,166368.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,103860.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,204596.0,12th,8.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
35.0,Private,407913.0,HS-grad,9.0,Separated,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
18.0,Private,220754.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,24.0,United-States,<=50K
30.0,Local-gov,108386.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
56.0,State-gov,83696.0,Bachelors,13.0,Separated,Prof-specialty,Not-in-family,White,Female,0.0,0.0,38.0,,<=50K
39.0,Private,33886.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
38.0,Private,227945.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,65.0,United-States,>50K
34.0,Private,159442.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,37.0,Ireland,>50K
50.0,Local-gov,164127.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Private,107458.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
21.0,,169600.0,Some-college,10.0,Married-spouse-absent,,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
25.0,Private,211097.0,5th-6th,3.0,Divorced,Other-service,Unmarried,Other,Female,0.0,0.0,20.0,Honduras,<=50K
31.0,Private,164309.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
39.0,Private,147500.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
37.0,Private,34146.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,68.0,United-States,<=50K
29.0,Private,75648.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
45.0,Private,206459.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,241885.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,152389.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,30.0,United-States,<=50K
58.0,,148673.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,10.0,United-States,<=50K
19.0,Private,187161.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,18.0,United-States,<=50K
27.0,Private,209085.0,HS-grad,9.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,45.0,United-States,<=50K
56.0,Private,261232.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,State-gov,76075.0,Assoc-voc,11.0,Divorced,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
35.0,State-gov,238591.0,Some-college,10.0,Separated,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
26.0,State-gov,105787.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,129597.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,46.0,United-States,<=50K
36.0,Private,171676.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,1741.0,40.0,United-States,<=50K
23.0,Private,117606.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,60.0,United-States,<=50K
63.0,Private,339755.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,,>50K
47.0,Private,128378.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Self-emp-inc,140915.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,Other,Male,0.0,0.0,40.0,France,>50K
37.0,Private,265144.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
90.0,Private,52386.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,35.0,United-States,<=50K
35.0,Private,196178.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
64.0,Private,114994.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
61.0,Private,225970.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
43.0,Self-emp-inc,155293.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
47.0,Private,312088.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Local-gov,101950.0,Prof-school,15.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
21.0,,202989.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,80.0,United-States,<=50K
38.0,Private,31069.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,40.0,United-States,>50K
62.0,Private,41718.0,10th,6.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
36.0,Private,172538.0,Masters,14.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,254478.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,50.0,United-States,>50K
32.0,Self-emp-not-inc,116834.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,5.0,,<=50K
46.0,Private,191821.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
43.0,Private,191196.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
36.0,Private,218490.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,Germany,>50K
83.0,Self-emp-inc,153183.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,55.0,United-States,>50K
25.0,Private,207258.0,9th,5.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,Mexico,<=50K
