Date,Mean Pressure,Absolute Daily Max Air Temp.,Mean Air Temp.,Absolute Daily Min Air Temp.,Mean Dew Point,Mean Relative Humidity,Mean Amount of Cloud,Total Rainfall,Total Bright Sunshine
2006-01-12,1015.9,21.0,19.0,17.4,15.9,83.0,51.0,0.0,7.2
2006-01-13,1015.0,22.8,19.5,17.0,16.5,83.0,15.0,0.0,9.7
2006-01-14,1016.1,19.7,18.5,17.5,16.0,86.0,41.0,0.0,9.2
2006-01-15,1016.1,21.4,19.0,17.1,15.5,81.0,47.0,0.0,8.0
2006-01-16,1015.2,22.0,19.9,18.3,17.0,83.0,58.0,0.0,7.4
2006-01-17,1015.8,19.9,18.9,18.1,17.2,90.0,89.0,0.7,0.2
2006-01-18,1013.5,19.6,18.9,17.7,17.7,93.0,93.0,0.8,0.0
2006-01-19,1011.5,19.1,18.7,18.4,17.8,94.0,100.0,0.3,0.0
2006-01-20,1013.3,18.7,17.1,14.1,16.1,94.0,88.0,1.3,0.0
2006-01-21,1016.9,14.3,13.0,11.4,10.4,85.0,93.0,4.3,0.0
2006-01-22,1018.2,13.4,12.8,11.7,9.4,80.0,88.0,0.02,0.0
2006-01-23,1021.9,14.9,12.3,10.5,7.4,72.0,87.0,0.0,0.6
2006-01-24,1022.8,15.8,13.6,11.1,8.2,70.0,84.0,0.02,0.2
2006-01-25,1022.7,18.7,15.8,13.7,9.6,67.0,62.0,0.0,6.4
2006-01-26,1022.7,17.6,15.3,12.8,8.4,64.0,68.0,0.0,3.9
2006-01-27,1019.7,18.2,15.8,13.5,10.3,71.0,83.0,0.02,4.2
2006-01-28,1017.4,15.8,15.0,13.5,13.8,93.0,96.0,6.8,0.0
2006-01-29,1017.6,19.9,17.2,15.2,15.9,92.0,71.0,2.1,7.3
2006-01-30,1019.5,21.4,19.1,17.3,16.1,83.0,59.0,0.0,6.9
2006-01-31,1019.8,23.6,20.5,18.3,17.0,80.0,62.0,0.0,8.9
2006-02-01,1021.0,20.8,19.1,17.9,16.6,86.0,56.0,0.0,6.8
2006-02-02,1022.2,19.4,17.8,16.4,13.8,78.0,40.0,0.0,9.0
2006-02-03,1024.2,20.7,18.4,16.6,14.7,79.0,55.0,0.0,8.6
2006-02-04,1026.8,16.6,15.7,14.7,12.5,82.0,89.0,0.02,0.0
2006-02-05,1023.9,17.4,15.8,14.0,11.3,75.0,82.0,0.0,6.9
2006-02-06,1019.7,21.7,18.2,15.3,14.1,78.0,31.0,0.0,10.0
2006-02-07,1021.7,22.3,19.1,16.8,14.6,76.0,21.0,0.0,10.1
2006-02-08,1025.7,19.6,17.0,15.4,11.2,69.0,43.0,0.0,9.7
2006-02-09,1027.5,17.1,15.4,14.5,11.0,75.0,77.0,0.0,7.1
2006-02-10,1022.8,19.8,16.5,13.9,12.5,78.0,52.0,0.0,9.7
2006-02-11,1019.6,21.3,18.3,15.6,14.3,78.0,23.0,0.0,9.0
2006-02-12,1021.0,19.8,18.0,16.9,12.8,73.0,64.0,0.0,7.6
2006-02-13,1018.8,18.7,17.6,15.8,12.2,71.0,94.0,0.0,0.2
2006-02-14,1015.5,20.4,18.6,17.6,16.4,88.0,96.0,4.7,0.0
2006-02-15,1013.0,24.4,20.9,18.5,19.1,90.0,72.0,0.0,5.6
2006-02-16,1015.1,25.3,22.4,19.6,20.0,87.0,86.0,0.0,0.0
2006-02-17,1020.9,20.2,17.3,15.8,14.5,84.0,88.0,0.02,0.1
2006-02-18,1020.8,15.8,14.6,13.1,12.0,84.0,88.0,0.02,0.0
2006-02-19,1019.5,18.5,15.2,12.3,12.4,84.0,88.0,0.5,2.4
2006-02-20,1019.3,20.3,17.0,15.3,13.7,81.0,76.0,0.0,4.4
2006-02-21,1017.7,23.2,19.0,16.8,15.5,81.0,62.0,0.0,8.5
2006-02-22,1017.1,25.0,21.3,18.8,17.1,77.0,71.0,0.0,4.8
2006-02-23,1018.8,20.6,18.4,17.2,15.3,82.0,90.0,0.02,0.0
2006-02-24,1018.5,17.8,17.1,16.8,15.0,87.0,88.0,0.02,0.1
2006-02-25,1015.3,19.8,17.7,16.1,14.9,84.0,88.0,0.3,0.3
2006-02-26,1015.2,22.5,19.1,16.6,15.9,82.0,85.0,0.3,2.0
2006-02-27,1016.7,16.6,15.2,14.1,13.5,89.0,91.0,11.9,0.0
2006-02-28,1017.1,16.6,14.2,9.7,13.2,94.0,92.0,20.0,0.3
2006-03-01,1020.7,12.9,10.6,9.1,5.5,71.0,63.0,0.1,6.1
2006-03-02,1021.3,15.8,12.7,9.7,6.9,68.0,64.0,0.0,6.5
2006-03-03,1020.1,18.6,15.0,12.3,10.3,74.0,5.0,0.0,10.8
2006-03-04,1019.3,17.1,15.6,14.1,10.9,74.0,70.0,0.02,0.2
2006-03-05,1017.5,18.6,17.2,15.3,15.2,88.0,89.0,2.4,0.1
2006-03-06,1015.6,20.7,19.3,17.8,18.0,92.0,91.0,1.8,0.0
2006-03-07,1015.4,21.0,19.9,19.2,18.3,90.0,86.0,0.02,3.4
2006-03-08,1016.7,21.9,19.8,18.3,17.3,86.0,77.0,0.0,3.8
2006-03-09,1016.5,24.0,20.8,18.7,18.6,87.0,51.0,0.0,4.4
2006-03-10,1015.7,22.5,20.5,19.6,18.5,88.0,47.0,0.0,6.2
2006-03-11,1012.7,23.0,21.0,19.9,19.2,90.0,87.0,0.0,3.8
2006-03-12,1012.2,23.6,20.7,15.6,19.5,93.0,90.0,0.8,0.7
2006-03-13,1021.5,15.5,12.1,9.1,9.8,86.0,89.0,5.1,0.0
2006-03-14,1022.6,15.0,12.5,9.0,9.3,81.0,84.0,0.3,0.2
2006-03-15,1017.7,18.3,16.5,14.2,13.5,82.0,87.0,0.02,0.3
2006-03-16,1012.8,23.4,20.2,17.6,16.9,82.0,81.0,0.02,5.2
2006-03-17,1012.1,20.8,19.9,19.3,18.3,91.0,86.0,0.02,0.7
2006-03-18,1012.6,26.2,22.4,19.6,20.5,89.0,57.0,0.3,6.3
2006-03-19,1014.8,22.7,21.5,19.2,17.8,81.0,71.0,0.02,4.0
2006-03-20,1015.2,19.2,18.3,17.6,14.9,81.0,88.0,0.02,1.9
2006-03-21,1011.2,21.4,19.5,17.7,18.0,91.0,88.0,0.02,0.6
2006-03-22,1009.6,22.4,21.1,19.6,20.4,96.0,93.0,0.02,0.7
2006-03-23,1008.7,24.9,22.6,18.5,21.6,95.0,88.0,11.2,0.0
2006-03-24,1012.5,18.6,17.5,16.7,16.7,95.0,91.0,15.7,0.0
2006-03-25,1013.5,18.3,17.5,16.9,16.5,93.0,89.0,6.6,0.1
2006-03-26,1012.1,19.9,18.5,17.8,17.8,96.0,94.0,3.0,0.0
2006-03-27,1011.1,19.0,18.0,17.2,17.3,96.0,94.0,1.1,0.0
2006-03-28,1014.3,22.8,19.5,16.9,15.0,75.0,36.0,0.0,10.4
2006-03-29,1016.4,21.7,19.8,18.2,15.0,74.0,57.0,0.0,7.3
2006-03-30,1016.3,22.5,20.5,19.0,17.8,84.0,81.0,0.02,5.4
2006-03-31,1014.3,24.3,21.8,20.5,19.4,86.0,83.0,0.02,4.2
2006-04-01,1011.9,26.8,23.2,20.8,20.7,86.0,68.0,0.02,6.3
2006-04-02,1012.5,25.2,23.4,22.1,21.3,88.0,86.0,0.1,0.0
2006-04-03,1012.0,26.6,23.9,22.2,22.0,90.0,81.0,0.02,6.1
2006-04-04,1010.5,28.2,25.5,23.1,22.4,83.0,79.0,0.0,4.7
2006-04-05,1009.8,28.2,26.3,24.6,23.0,82.0,87.0,0.0,3.7
2006-04-06,1012.5,26.8,24.4,22.2,21.9,86.0,83.0,0.02,5.9
2006-04-07,1014.6,23.2,22.2,21.4,20.1,88.0,86.0,0.02,0.0
2006-04-08,1013.7,24.6,22.3,20.5,17.0,73.0,81.0,0.0,4.0
2006-04-09,1010.7,25.7,24.1,22.2,22.2,89.0,86.0,0.02,0.0
2006-04-10,1008.0,28.6,27.0,25.6,23.8,83.0,85.0,0.02,3.6
2006-04-11,1008.1,29.6,27.6,26.5,23.8,80.0,86.0,0.02,2.8
2006-04-12,1006.8,29.9,27.8,26.6,23.3,77.0,81.0,0.02,5.3
2006-04-13,1011.0,27.3,23.2,19.7,20.7,86.0,97.0,0.9,0.0
2006-04-14,1015.7,20.4,19.5,18.6,17.3,87.0,99.0,0.1,0.0
2006-04-15,1016.5,18.7,16.8,15.1,14.0,83.0,90.0,1.0,0.0
2006-04-16,1016.6,18.8,17.5,15.7,14.1,80.0,87.0,0.02,0.0
2006-04-17,1015.2,23.2,20.5,17.8,15.7,74.0,76.0,0.0,7.3
2006-04-18,1015.1,25.6,22.8,20.7,19.3,81.0,57.0,0.0,6.6
2006-04-19,1014.6,28.9,25.5,22.1,20.6,75.0,39.0,0.0,10.3
2006-04-20,1014.4,29.0,24.7,22.2,21.8,84.0,69.0,0.2,5.5
2006-04-21,1012.0,25.8,23.3,21.7,20.4,84.0,77.0,0.0,6.7
2006-04-22,1008.9,29.3,26.1,23.3,22.3,81.0,73.0,0.0,7.7
2006-04-23,1009.4,30.1,27.4,25.6,24.0,82.0,81.0,0.0,7.5
2006-04-24,1011.6,26.7,24.3,23.4,23.4,94.0,90.0,109.4,1.9
2006-04-25,1011.1,25.0,23.6,22.8,22.0,91.0,88.0,0.02,1.3
2006-04-26,1008.9,29.2,26.8,23.8,23.7,83.0,83.0,8.0,5.0
2006-04-27,1009.3,28.4,27.0,25.3,24.3,86.0,89.0,11.9,2.0
2006-04-28,1009.8,27.0,23.3,21.2,22.4,95.0,95.0,66.0,0.0
2006-04-29,1011.0,24.4,22.6,20.9,21.0,91.0,92.0,1.6,0.1
2006-04-30,1010.8,27.8,25.3,23.1,22.1,82.0,70.0,0.0,3.8
2006-05-01,1009.7,29.8,27.4,25.2,24.2,83.0,78.0,0.0,7.4
2006-05-02,1010.2,29.8,27.0,23.3,24.3,86.0,88.0,70.1,1.2
2006-05-03,1013.1,23.6,22.8,21.7,21.9,95.0,89.0,108.2,0.0
2006-05-04,1013.6,25.1,24.2,23.3,22.7,91.0,87.0,0.2,0.1
2006-05-05,1011.8,28.3,26.4,24.2,24.3,89.0,86.0,1.3,0.9
2006-05-06,1010.3,30.3,28.1,26.8,23.9,78.0,71.0,0.0,8.2
2006-05-07,1010.4,30.2,28.2,26.7,24.1,79.0,56.0,0.0,10.5
2006-05-08,1011.3,31.5,28.5,26.7,24.4,79.0,53.0,0.0,8.4
2006-05-09,1010.0,31.4,28.5,26.4,23.7,76.0,47.0,0.0,10.1
2006-05-10,1010.1,31.2,28.8,27.2,23.6,74.0,39.0,0.0,10.5
2006-05-11,1012.9,30.5,27.5,25.5,24.6,85.0,80.0,0.02,5.0
2006-05-12,1014.0,29.6,26.5,24.6,22.9,81.0,49.0,0.02,6.9
2006-05-13,1012.9,30.9,26.6,22.7,21.6,75.0,41.0,0.02,5.6
2006-05-14,1013.7,27.1,23.7,20.5,17.6,69.0,35.0,0.02,10.6
2006-05-15,1010.9,27.2,24.7,22.6,18.6,69.0,88.0,0.02,5.1
2006-05-16,1007.1,26.3,24.5,22.7,19.8,76.0,92.0,1.6,0.0
2006-05-17,999.6,24.3,22.8,21.1,19.6,82.0,92.0,15.0,0.0
2006-05-18,1005.7,28.8,25.3,22.6,18.9,68.0,68.0,0.02,8.7
2006-05-19,1009.0,29.8,25.7,22.9,18.9,67.0,52.0,0.0,10.6
2006-05-20,1011.1,25.7,24.6,23.2,21.8,85.0,88.0,1.0,0.2
2006-05-21,1010.2,24.8,23.3,22.3,22.7,97.0,94.0,69.7,0.0
2006-05-22,1009.0,26.5,25.5,24.5,24.0,92.0,91.0,22.9,0.0
2006-05-23,1010.0,26.7,25.0,24.3,24.1,95.0,91.0,30.9,0.2
2006-05-24,1010.5,26.5,25.5,24.5,24.4,94.0,85.0,0.5,0.0
2006-05-25,1010.6,28.8,26.7,24.8,23.6,83.0,73.0,0.0,5.1
2006-05-26,1011.0,29.8,27.7,26.4,23.9,80.0,82.0,0.02,5.2
2006-05-27,1010.1,27.4,26.9,26.0,24.4,86.0,88.0,5.5,0.0
2006-05-28,1008.1,27.1,25.0,23.7,23.3,90.0,89.0,59.7,0.0
2006-05-29,1007.9,24.4,23.1,22.3,22.1,94.0,91.0,4.2,0.0
2006-05-30,1008.7,26.7,24.0,22.4,23.0,94.0,88.0,13.0,0.8
2006-05-31,1008.9,28.5,26.2,23.7,24.4,90.0,90.0,27.7,0.9
2006-06-01,1008.2,27.8,27.1,25.5,24.8,88.0,88.0,33.2,1.1
2006-06-02,1008.4,27.6,26.5,24.4,25.3,93.0,91.0,80.2,0.0
2006-06-03,1008.0,28.3,27.7,26.9,25.0,86.0,89.0,0.6,0.0
2006-06-04,1006.8,29.4,28.2,27.2,24.7,82.0,87.0,1.5,2.8
2006-06-05,1005.7,29.3,28.5,27.9,25.0,81.0,87.0,0.02,0.1
2006-06-06,1005.0,30.7,28.9,27.6,25.2,81.0,87.0,0.8,3.3
2006-06-07,1004.6,29.9,28.8,28.1,25.3,81.0,88.0,0.4,0.5
2006-06-08,1002.5,29.4,28.6,27.3,25.6,84.0,88.0,12.4,0.0
2006-06-09,1000.7,28.2,26.4,24.0,25.1,92.0,90.0,136.7,0.0
2006-06-10,1003.6,25.4,24.0,22.6,22.4,91.0,89.0,26.4,0.2
2006-06-11,1006.6,26.6,24.0,21.9,22.2,89.0,89.0,9.5,1.6
2006-06-12,1006.7,26.2,24.4,23.1,23.0,92.0,89.0,9.4,0.0
2006-06-13,1006.8,30.5,27.4,24.5,25.3,89.0,88.0,65.2,3.3
2006-06-14,1006.4,30.1,28.5,26.8,25.1,82.0,81.0,0.4,3.8
2006-06-15,1005.5,29.4,28.4,27.9,25.4,84.0,92.0,0.2,0.4
2006-06-16,1006.3,30.8,28.8,27.8,25.3,82.0,80.0,0.1,3.3
2006-06-17,1007.8,31.7,29.3,27.5,25.2,79.0,66.0,0.02,8.7
2006-06-18,1009.1,30.9,29.0,27.5,25.7,83.0,78.0,0.02,2.1
2006-06-19,1010.1,28.5,27.7,26.3,25.0,86.0,85.0,0.6,0.3
2006-06-20,1010.4,31.6,28.0,26.6,25.3,85.0,70.0,0.02,4.8
2006-06-21,1009.7,31.4,28.2,25.5,25.8,87.0,62.0,10.0,10.5
2006-06-22,1008.0,28.7,27.6,26.5,25.7,90.0,68.0,10.4,2.8
2006-06-23,1008.1,32.9,29.2,26.2,24.9,78.0,43.0,1.0,12.2
2006-06-24,1009.1,32.7,29.8,28.0,24.4,74.0,34.0,0.0,10.9
2006-06-25,1009.1,32.8,30.0,28.2,25.4,77.0,44.0,0.0,9.0
2006-06-26,1008.5,32.5,29.9,27.8,25.5,78.0,34.0,0.0,11.9
2006-06-27,1007.0,31.9,29.7,27.9,26.6,84.0,72.0,0.1,6.0
2006-06-28,1006.2,29.3,27.2,25.3,25.8,92.0,85.0,51.0,0.1
2006-06-29,1006.8,30.7,28.3,26.1,25.8,87.0,84.0,16.6,3.6
2006-06-30,1008.6,31.1,28.7,26.6,26.3,87.0,79.0,2.5,4.5
2006-07-01,1009.2,31.1,28.9,27.1,26.5,87.0,68.0,2.9,9.5
2006-07-02,1008.4,31.4,29.2,27.5,26.7,87.0,57.0,5.3,7.9
2006-07-03,1007.3,31.4,29.2,27.7,26.6,86.0,77.0,6.3,6.1
2006-07-04,1005.8,31.8,29.0,27.0,26.0,84.0,77.0,14.8,4.8
2006-07-05,1005.4,32.0,29.6,28.4,25.5,79.0,69.0,1.5,8.5
2006-07-06,1003.7,32.3,29.8,27.6,25.3,77.0,73.0,2.0,9.5
2006-07-07,1002.0,32.7,30.0,28.6,25.8,78.0,79.0,3.2,6.9
2006-07-08,1000.8,31.9,29.7,27.0,26.0,81.0,77.0,19.5,5.5
2006-07-09,1000.2,30.8,29.4,26.0,26.1,82.0,84.0,7.0,2.8
2006-07-10,1001.5,30.6,29.6,27.9,26.5,84.0,88.0,6.8,1.8
2006-07-11,1002.8,31.1,28.7,26.4,26.6,89.0,81.0,32.3,3.6
2006-07-12,1001.1,32.2,30.0,28.0,25.8,79.0,51.0,0.0,10.6
2006-07-13,997.0,34.0,30.7,28.2,26.1,77.0,75.0,0.02,8.3
2006-07-14,994.5,32.2,30.2,28.8,26.3,80.0,79.0,0.2,3.2
2006-07-15,997.6,29.9,28.8,27.9,25.6,83.0,97.0,7.0,0.0
2006-07-16,1001.1,29.0,28.0,24.1,25.5,86.0,97.0,195.6,0.2
2006-07-17,1004.7,31.4,29.0,27.6,25.7,82.0,87.0,5.3,3.3
2006-07-18,1008.9,32.4,29.7,28.2,25.7,79.0,73.0,0.02,9.6
2006-07-19,1008.6,31.7,29.5,27.7,25.2,78.0,51.0,0.02,9.1
2006-07-20,1006.9,31.9,29.5,27.4,24.7,76.0,34.0,0.0,11.4
2006-07-21,1006.0,32.6,29.9,27.7,24.7,74.0,35.0,0.0,12.2
2006-07-22,1005.4,31.7,29.3,28.1,25.8,81.0,46.0,0.0,5.1
2006-07-23,1004.1,32.2,29.8,28.2,26.2,81.0,46.0,0.02,8.1
2006-07-24,1002.0,33.9,29.9,26.3,25.9,80.0,58.0,10.1,8.8
2006-07-25,999.6,33.9,30.9,29.2,25.3,73.0,70.0,0.0,7.0
2006-07-26,1000.4,30.0,28.8,26.1,24.5,78.0,88.0,0.02,0.0
2006-07-27,1002.4,27.0,25.8,24.4,24.2,91.0,91.0,72.8,0.0
2006-07-28,1003.6,28.3,25.5,23.9,24.7,95.0,89.0,85.6,1.2
2006-07-29,1008.0,25.3,24.6,23.7,24.3,98.0,93.0,87.2,0.0
2006-07-30,1010.4,28.4,26.5,24.8,24.8,91.0,85.0,3.8,5.6
2006-07-31,1009.4,30.9,28.3,26.2,24.5,80.0,57.0,0.02,10.6
2006-08-01,1006.0,32.4,28.9,26.5,24.7,78.0,39.0,0.0,11.1
2006-08-02,1001.7,28.6,26.9,25.2,23.9,84.0,84.0,26.0,0.8
2006-08-03,999.2,27.1,25.8,24.5,23.9,90.0,94.0,54.2,0.0
2006-08-04,1005.0,30.0,27.4,25.6,25.4,89.0,89.0,18.0,1.6
2006-08-05,1006.9,29.7,27.4,25.8,25.6,90.0,86.0,5.9,4.8
2006-08-06,1006.6,28.6,26.8,24.9,25.1,91.0,81.0,4.6,3.6
2006-08-07,1004.7,30.4,27.9,26.0,24.5,82.0,55.0,0.1,6.6
2006-08-08,1003.7,31.1,28.5,26.1,24.7,80.0,54.0,0.0,9.8
2006-08-09,1002.0,31.7,28.8,26.8,24.3,77.0,70.0,0.02,6.2
2006-08-10,1000.7,28.8,26.7,24.6,25.0,91.0,88.0,45.6,1.0
2006-08-11,1002.3,29.3,27.6,26.1,25.9,90.0,80.0,3.7,4.0
2006-08-12,1005.0,31.1,28.8,27.2,25.6,84.0,66.0,0.02,10.6
2006-08-13,1005.0,32.1,29.1,27.2,25.7,83.0,31.0,0.0,11.1
2006-08-14,1004.1,31.6,28.9,27.5,25.6,83.0,39.0,0.0,9.6
2006-08-15,1003.8,31.6,28.9,27.5,25.8,84.0,68.0,0.0,10.1
2006-08-16,1004.3,32.1,29.1,27.6,25.9,83.0,40.0,0.0,8.8
2006-08-17,1004.7,32.5,29.7,27.7,24.9,76.0,49.0,0.0,11.2
2006-08-18,1004.1,32.5,30.1,28.4,25.8,78.0,73.0,0.02,10.1
2006-08-19,1005.2,29.8,27.6,24.3,23.9,81.0,85.0,51.1,8.8
2006-08-20,1004.0,30.8,28.3,27.2,25.2,84.0,86.0,0.1,3.4
2006-08-21,1004.4,32.1,28.9,27.0,24.7,79.0,60.0,0.0,8.9
2006-08-22,1004.9,32.0,28.9,27.0,24.6,78.0,53.0,0.02,10.9
2006-08-23,1005.4,32.1,29.3,27.4,25.0,78.0,49.0,0.0,11.2
2006-08-24,1005.5,29.5,27.6,26.1,26.3,92.0,80.0,38.8,3.8
2006-08-25,1007.0,29.9,27.3,26.0,25.5,90.0,89.0,20.6,0.4
2006-08-26,1007.8,30.9,28.3,26.0,25.0,83.0,79.0,2.2,6.7
2006-08-27,1008.6,30.5,28.2,25.2,25.7,87.0,77.0,2.3,5.2
2006-08-28,1008.8,29.9,28.3,27.5,26.1,88.0,79.0,2.2,4.2
2006-08-29,1010.8,31.9,29.3,27.8,25.8,82.0,65.0,0.02,7.9
2006-08-30,1010.9,31.5,29.2,27.7,24.7,77.0,46.0,0.02,10.3
2006-08-31,1007.9,31.6,29.3,27.8,24.6,77.0,67.0,0.0,10.5
2006-09-01,1006.1,32.8,29.9,27.8,25.0,76.0,57.0,0.0,9.1
2006-09-02,1006.3,32.5,30.0,28.7,25.7,78.0,71.0,0.02,7.7
2006-09-03,1006.2,30.3,28.8,28.3,25.1,81.0,80.0,0.02,1.9
2006-09-04,1006.5,30.4,28.5,26.6,24.7,80.0,76.0,0.6,3.9
2006-09-05,1007.2,31.0,29.0,26.8,24.5,78.0,72.0,3.2,9.7
2006-09-06,1007.4,30.3,28.3,25.6,24.5,81.0,85.0,4.9,7.3
2006-09-07,1007.9,27.7,26.4,24.7,24.0,87.0,90.0,35.1,0.8
2006-09-08,1008.4,29.3,27.4,25.9,24.6,85.0,88.0,11.8,2.5
2006-09-09,1009.6,28.2,26.0,23.1,24.3,90.0,88.0,92.4,0.8
2006-09-10,1010.5,26.6,24.1,21.9,20.7,82.0,85.0,3.5,4.3
2006-09-11,1008.5,26.2,23.7,22.5,18.9,74.0,85.0,0.02,0.5
2006-09-12,1008.6,23.5,22.2,20.7,20.0,88.0,88.0,5.0,0.0
2006-09-13,1009.0,25.4,24.3,22.2,24.0,98.0,96.0,248.3,0.0
2006-09-14,1010.5,27.8,25.3,24.6,24.7,96.0,88.0,12.9,2.9
2006-09-15,1009.4,29.3,26.4,24.9,23.4,84.0,86.0,1.0,4.2
2006-09-16,1009.6,28.0,26.4,25.1,21.8,76.0,84.0,0.02,0.0
2006-09-17,1009.6,30.1,26.6,24.1,19.3,64.0,24.0,0.0,10.9
2006-09-18,1011.1,29.4,26.1,24.1,20.4,71.0,57.0,0.0,9.0
2006-09-19,1012.4,29.3,26.2,24.3,21.2,75.0,48.0,0.0,10.0
2006-09-20,1011.8,29.9,26.3,24.0,20.7,72.0,57.0,0.0,10.1
2006-09-21,1011.4,29.6,26.5,24.4,20.4,70.0,81.0,0.0,9.4
2006-09-22,1011.7,29.3,26.7,25.1,21.6,74.0,82.0,0.0,6.5
2006-09-23,1011.1,30.4,27.2,25.0,20.9,68.0,69.0,0.0,8.9
2006-09-24,1011.3,26.7,25.8,24.2,21.6,78.0,88.0,0.9,0.0
2006-09-25,1011.7,29.5,26.6,25.3,21.8,76.0,65.0,0.02,7.8
2006-09-26,1010.3,29.4,26.4,24.5,21.1,74.0,31.0,0.0,10.6
2006-09-27,1010.9,29.0,26.2,24.8,21.2,75.0,44.0,0.0,10.0
2006-09-28,1011.5,29.2,26.2,24.4,21.3,75.0,35.0,0.0,10.4
2006-09-29,1010.8,31.8,27.5,24.7,22.1,73.0,52.0,0.0,10.1
2006-09-30,1010.9,28.6,26.6,25.3,22.0,76.0,88.0,0.6,1.0
2006-10-01,1011.1,27.6,26.3,25.7,22.0,78.0,88.0,0.02,0.2
2006-10-02,1010.9,29.4,26.9,25.6,22.4,77.0,88.0,0.02,1.4
2006-10-03,1010.5,29.4,26.9,24.4,23.0,80.0,70.0,5.1,6.4
2006-10-04,1009.6,29.9,27.1,25.3,21.7,73.0,55.0,0.02,8.5
2006-10-05,1010.2,30.4,26.8,24.9,21.9,75.0,24.0,0.0,9.9
2006-10-06,1011.6,29.0,26.3,24.9,21.8,77.0,63.0,0.02,4.7
2006-10-07,1011.9,29.1,26.2,24.3,20.3,71.0,16.0,0.0,10.3
2006-10-08,1013.7,29.0,26.3,25.0,22.3,79.0,60.0,0.0,6.0
2006-10-09,1014.3,26.3,25.2,24.2,22.2,83.0,84.0,0.6,0.0
2006-10-10,1015.3,29.1,26.2,24.2,21.9,77.0,64.0,0.0,7.5
2006-10-11,1015.6,30.1,26.8,25.0,22.5,78.0,73.0,0.0,8.1
2006-10-12,1016.9,29.5,26.7,25.0,22.2,77.0,34.0,0.0,9.6
2006-10-13,1016.7,30.1,26.8,25.3,22.2,77.0,56.0,0.0,8.4
2006-10-14,1014.5,28.2,26.4,25.3,23.1,82.0,84.0,5.3,3.4
2006-10-15,1014.0,27.9,26.6,24.8,23.6,84.0,88.0,10.7,0.2
2006-10-16,1015.6,28.3,25.9,24.1,23.1,85.0,85.0,7.1,4.3
2006-10-17,1015.8,28.6,26.4,25.3,23.1,82.0,84.0,0.0,6.1
2006-10-18,1015.6,29.0,26.5,25.4,22.9,80.0,65.0,0.0,6.2
2006-10-19,1016.6,27.8,26.1,25.4,21.8,78.0,79.0,0.0,4.7
2006-10-20,1016.9,29.3,26.4,24.7,22.1,77.0,51.0,0.0,5.9
2006-10-21,1016.3,28.9,26.4,25.1,22.4,79.0,49.0,0.0,5.4
2006-10-22,1015.5,29.7,26.5,24.6,22.4,79.0,36.0,0.0,9.1
2006-10-23,1015.7,31.0,27.3,25.3,23.1,79.0,56.0,0.02,7.4
2006-10-24,1017.8,28.4,26.4,24.7,22.5,79.0,86.0,1.9,3.0
2006-10-25,1018.1,28.6,26.3,25.1,22.0,77.0,84.0,0.02,6.4
2006-10-26,1018.3,28.8,26.0,24.6,20.6,73.0,72.0,0.0,6.8
2006-10-27,1018.1,28.4,25.4,23.0,19.3,70.0,65.0,0.02,8.5
2006-10-28,1016.2,29.2,26.1,23.4,19.5,68.0,54.0,0.02,9.7
2006-10-29,1014.6,29.9,26.2,23.8,20.5,72.0,40.0,0.02,9.4
2006-10-30,1014.4,29.4,25.9,23.5,20.1,71.0,44.0,0.5,9.6
2006-10-31,1013.4,28.3,25.7,23.3,17.8,63.0,74.0,0.02,8.7
2006-11-01,1012.2,27.1,25.0,23.5,13.0,47.0,81.0,0.0,7.4
2006-11-02,1013.2,25.7,23.6,21.9,14.1,56.0,79.0,0.0,4.4
2006-11-03,1014.8,26.4,23.0,21.4,16.0,66.0,73.0,0.02,5.4
2006-11-04,1014.9,28.0,23.8,21.3,17.0,67.0,10.0,0.0,10.0
2006-11-05,1014.5,27.8,24.2,21.8,17.9,69.0,10.0,0.0,10.2
2006-11-06,1015.8,28.7,24.9,22.4,15.6,58.0,12.0,0.0,10.0
2006-11-07,1018.8,26.6,23.8,21.5,15.6,61.0,18.0,0.0,9.5
2006-11-08,1019.8,26.4,23.6,21.7,17.2,68.0,26.0,0.0,7.8
2006-11-09,1019.5,27.4,24.2,22.3,19.3,75.0,15.0,0.0,10.1
2006-11-10,1017.5,28.3,25.0,22.7,20.0,75.0,16.0,0.0,9.4
2006-11-11,1016.7,29.2,26.0,23.6,17.1,60.0,18.0,0.0,9.2
2006-11-12,1018.0,25.8,23.3,21.3,14.0,57.0,27.0,0.0,9.5
2006-11-13,1016.6,25.3,23.0,21.3,18.1,74.0,80.0,0.02,1.4
2006-11-14,1017.3,26.6,24.5,23.4,20.2,77.0,88.0,0.3,0.7
2006-11-15,1018.5,23.9,22.0,20.3,19.1,84.0,95.0,9.2,0.1
2006-11-16,1016.7,24.7,22.5,20.4,19.7,85.0,89.0,0.02,1.7
2006-11-17,1015.6,25.2,23.6,22.3,20.8,84.0,80.0,0.0,2.3
2006-11-18,1014.2,25.9,23.9,22.8,22.1,90.0,79.0,1.6,1.4
2006-11-19,1014.8,25.8,24.1,23.5,21.6,86.0,86.0,0.02,2.5
2006-11-20,1015.0,25.5,23.6,22.4,20.3,82.0,85.0,0.02,2.8
2006-11-21,1011.5,23.6,22.0,19.6,20.3,90.0,95.0,66.5,0.0
2006-11-22,1012.0,21.9,20.7,19.4,19.6,94.0,95.0,9.7,0.0
